question	gold	predicted	correct	predicted probabilities
question 1520	1	1	1	[0.00605314 0.9656743  0.00353119 0.00235963 0.02238176]
question 1521	3	3	1	[5.7086430e-04 4.6097027e-04 3.5423573e-02 9.6139169e-01 2.1529151e-03]
question 1522	3	2	0	[0.08193712 0.06448208 0.827618   0.00709779 0.01886501]
question 1523	1	1	1	[0.01316081 0.957576   0.00852382 0.00598678 0.01475251]
question 1524	4	4	1	[2.1749034e-05 6.6062166e-05 4.4882308e-06 7.0299942e-04 9.9920470e-01]
question 1525	3	1	0	[0.00439356 0.66154855 0.01536041 0.03720276 0.28149477]
question 1526	2	0	0	[9.9239361e-01 5.7761998e-05 1.4015834e-03 5.6977230e-03 4.4925435e-04]
question 1527	2	2	1	[6.4775767e-03 4.6509677e-03 9.8813277e-01 4.3713200e-04 3.0158009e-04]
question 1528	1	1	1	[0.05105297 0.941965   0.0022437  0.00318103 0.0015573 ]
question 1529	2	2	1	[2.9689709e-02 5.8757006e-03 9.4566613e-01 7.4588497e-05 1.8693767e-02]
question 1530	1	3	0	[0.30551305 0.2370291  0.01385154 0.39923748 0.04436875]
question 1531	4	4	1	[3.0218446e-04 4.9150927e-04 9.3643637e-03 6.0782377e-03 9.8376369e-01]
question 1532	2	2	1	[0.00149306 0.06625933 0.90055406 0.00114465 0.03054886]
question 1533	3	3	1	[0.0221363  0.01931891 0.0132176  0.94259167 0.0027355 ]
question 1534	3	3	1	[0.10309449 0.01131413 0.06447645 0.6667649  0.15434998]
question 1535	1	1	1	[0.03691898 0.7795355  0.04135919 0.01790958 0.12427678]
question 1536	3	3	1	[0.06121214 0.07277442 0.10987698 0.6892063  0.06693012]
question 1537	1	1	1	[0.00130586 0.96456194 0.00271175 0.00136882 0.0300516 ]
question 1538	4	4	1	[5.1838562e-02 1.5205812e-03 2.4453466e-04 5.7463814e-04 9.4582170e-01]
question 1539	1	1	1	[1.9717615e-04 9.9974638e-01 1.9248766e-05 3.2340526e-05 4.8726461e-06]
question 1540	1	1	1	[4.6602596e-02 9.1484249e-01 2.0894127e-02 1.6899459e-02 7.6129410e-04]
question 1541	1	1	1	[0.01160763 0.9341243  0.03440807 0.01714747 0.00271251]
question 1542	4	2	0	[0.18754967 0.03991103 0.43345457 0.05764705 0.28143767]
question 1543	4	0	0	[0.5179931  0.00140438 0.08762688 0.10072263 0.29225302]
question 1544	4	4	1	[4.9084908e-04 1.4034922e-01 7.8676868e-04 4.1969620e-02 8.1640357e-01]
question 1545	4	4	1	[1.4412170e-05 6.7674340e-04 1.4221094e-03 5.0650488e-05 9.9783605e-01]
question 1546	0	0	1	[0.9184449  0.02165689 0.03530827 0.00236086 0.02222905]
question 1547	2	2	1	[2.50678547e-02 1.56151205e-02 9.59131241e-01 4.03017293e-05 1.45547368e-04]
question 1548	4	4	1	[0.00464746 0.08893473 0.07104338 0.00544684 0.8299276 ]
question 1549	4	4	1	[0.04539385 0.01392875 0.07005241 0.03605651 0.83456844]
question 1550	3	3	1	[3.59229520e-02 9.21349711e-05 1.16970295e-04 9.44842041e-01 1.90260559e-02]
question 1551	4	4	1	[4.0564271e-05 6.6724592e-06 1.1562101e-04 7.9018158e-05 9.9975818e-01]
question 1552	4	4	1	[5.0846057e-04 3.4991736e-04 3.4000359e-03 4.2273737e-02 9.5346785e-01]
question 1553	0	0	1	[0.3601953  0.28144002 0.02001344 0.00722666 0.33112457]
question 1554	1	3	0	[3.4613104e-03 8.3442684e-03 1.3045383e-02 9.7499281e-01 1.5635084e-04]
question 1555	3	3	1	[1.5866087e-01 2.7702937e-03 2.7796318e-04 8.3719486e-01 1.0960043e-03]
question 1556	3	0	0	[0.34041947 0.17277461 0.16668862 0.19504714 0.12507008]
question 1557	2	1	0	[0.1291852  0.479372   0.20672114 0.1114189  0.07330282]
question 1558	3	2	0	[0.05817121 0.0458396  0.60240215 0.23687163 0.05671542]
question 1559	1	1	1	[2.2004114e-04 9.9637562e-01 2.2640082e-03 6.7441480e-04 4.6578510e-04]
question 1560	1	1	1	[1.5579755e-03 7.7955157e-01 1.6973801e-03 2.1661863e-01 5.7450851e-04]
question 1561	2	2	1	[0.01882708 0.10399292 0.5916998  0.22446047 0.06101983]
question 1562	2	2	1	[0.19408798 0.0102024  0.62618834 0.15181549 0.01770575]
question 1563	1	1	1	[0.0838363  0.8849037  0.00721173 0.01622076 0.00782735]
question 1564	3	3	1	[9.6598803e-04 2.9836121e-04 3.9588340e-04 9.9770421e-01 6.3550367e-04]
question 1565	1	1	1	[1.5686624e-05 9.9978453e-01 3.0165964e-05 7.1029739e-05 9.8578159e-05]
question 1566	1	1	1	[4.6026681e-02 8.9664286e-01 5.3950440e-04 2.7105954e-02 2.9684933e-02]
question 1567	3	3	1	[5.2678520e-03 8.3942264e-03 1.5233604e-03 9.8406869e-01 7.4581802e-04]
question 1568	4	3	0	[0.11393506 0.07611174 0.0689205  0.409249   0.33178377]
question 1569	0	0	1	[0.7033896  0.01022923 0.01015003 0.26050633 0.01572476]
question 1570	3	3	1	[0.00408628 0.0187127  0.00294771 0.97048026 0.00377317]
question 1571	4	4	1	[2.0089958e-04 1.2852135e-03 3.1477601e-05 7.0482718e-05 9.9841189e-01]
question 1572	4	4	1	[0.05802345 0.2106157  0.00136858 0.10548498 0.6245073 ]
question 1573	1	1	1	[3.1128048e-03 9.5004797e-01 1.9973058e-02 2.6499964e-02 3.6628201e-04]
question 1574	2	2	1	[2.5858989e-01 1.2004112e-06 7.4140227e-01 2.0259715e-06 4.6320229e-06]
question 1575	4	4	1	[7.1216404e-04 4.5865492e-04 2.5648824e-03 4.0449323e-03 9.9221945e-01]
question 1576	1	1	1	[0.03890944 0.7314877  0.1568318  0.07179092 0.00098026]
question 1577	4	2	0	[0.04284618 0.05967504 0.5485885  0.25283358 0.09605673]
question 1578	2	2	1	[0.04818243 0.18792857 0.74184644 0.01663728 0.00540528]
question 1579	3	2	0	[1.1378704e-05 9.9731087e-06 3.6841947e-01 2.9543599e-01 3.3612320e-01]
question 1580	1	1	1	[1.8951757e-03 9.9695945e-01 5.6560687e-04 5.2284531e-04 5.7103549e-05]
question 1581	3	3	1	[0.00700871 0.03235744 0.02794447 0.7503532  0.18233608]
question 1582	0	0	1	[0.8617489  0.0182359  0.0108265  0.10412181 0.00506687]
question 1583	2	2	1	[0.27187485 0.02705867 0.6789837  0.00639674 0.0156861 ]
question 1584	1	1	1	[9.0552721e-04 9.9825305e-01 1.3903546e-04 5.6770165e-04 1.3469625e-04]
question 1585	3	1	0	[0.05522376 0.5003279  0.0777468  0.27432704 0.09237453]
question 1586	4	2	0	[0.02073903 0.00464073 0.56454945 0.00943339 0.40063745]
question 1587	3	2	0	[9.0612357e-06 3.2668507e-01 3.3988893e-01 3.3333445e-01 8.2520295e-05]
question 1588	1	1	1	[1.2696756e-03 8.2384318e-01 1.7415023e-03 1.7237626e-01 7.6936238e-04]
question 1589	2	2	1	[6.2328735e-03 3.3773398e-05 9.9343491e-01 2.6688832e-04 3.1499487e-05]
question 1590	1	1	1	[1.9904932e-04 9.9850899e-01 3.0276433e-04 4.8675784e-04 5.0242525e-04]
question 1591	4	4	1	[0.06237636 0.01951623 0.00704789 0.00246081 0.9085988 ]
question 1592	0	0	1	[8.5615766e-01 1.1715363e-01 2.7491709e-03 2.3660837e-02 2.7870739e-04]
question 1593	2	2	1	[0.00432554 0.09728059 0.8409259  0.04343198 0.01403608]
question 1594	0	0	1	[0.93544877 0.02304933 0.00410751 0.00453942 0.03285502]
question 1595	3	3	1	[0.01424537 0.02846773 0.02492489 0.6855942  0.24676785]
question 1596	4	4	1	[0.15376309 0.19470644 0.16213831 0.08568195 0.40371025]
question 1597	4	4	1	[0.02491926 0.08733825 0.0587126  0.05110309 0.77792674]
question 1598	3	3	1	[0.30349365 0.01311318 0.02001522 0.5641115  0.09926643]
question 1599	1	1	1	[4.7344170e-03 9.0588611e-01 2.6682662e-04 3.2821655e-02 5.6291036e-02]
question 1600	3	0	0	[0.40291023 0.10374274 0.02712539 0.3651771  0.10104456]
question 1601	4	4	1	[2.0856533e-04 3.1125557e-04 1.1922875e-03 6.2329469e-05 9.9822551e-01]
question 1602	0	0	1	[0.807592   0.01603923 0.16007659 0.00675435 0.00953791]
question 1603	4	2	0	[0.0115767  0.00809142 0.5345151  0.00442383 0.44139293]
question 1604	0	4	0	[0.18105161 0.18893203 0.16316807 0.15823874 0.30860952]
question 1605	1	1	1	[0.05679202 0.43594667 0.4129131  0.07105117 0.02329699]
question 1606	4	4	1	[0.22142424 0.0049033  0.0100186  0.01161401 0.75203985]
question 1607	4	4	1	[2.6030489e-04 1.0524318e-03 9.7140855e-06 1.3496256e-03 9.9732792e-01]
question 1608	0	0	1	[0.962465   0.00355275 0.01716195 0.0023393  0.014481  ]
question 1609	0	0	1	[0.95597446 0.01476284 0.00225885 0.01242261 0.01458119]
question 1610	0	0	1	[9.6529740e-01 5.2235636e-04 3.2473924e-03 5.1375281e-04 3.0419145e-02]
question 1611	1	4	0	[0.24733928 0.22802474 0.09885455 0.0983894  0.327392  ]
question 1612	1	4	0	[0.39695796 0.06973864 0.03323203 0.03421309 0.4658583 ]
question 1613	2	2	1	[0.01967293 0.01349728 0.92873496 0.01354031 0.02455455]
question 1614	0	0	1	[0.55765283 0.03372642 0.1317849  0.08322176 0.19361402]
question 1615	3	0	0	[0.5395482  0.16414121 0.04263514 0.11157714 0.14209823]
question 1616	2	2	1	[2.9359912e-03 1.0386349e-03 9.9437994e-01 1.1751310e-03 4.7032651e-04]
question 1617	2	0	0	[0.5000106  0.01066036 0.4724492  0.00584693 0.01103295]
question 1618	0	0	1	[0.4211527  0.25584203 0.17732699 0.13638148 0.00929685]
question 1619	4	4	1	[0.03780755 0.00736378 0.01135235 0.00434721 0.93912905]
question 1620	3	3	1	[0.10765039 0.12922594 0.17196427 0.47529086 0.11586854]
question 1621	0	0	1	[0.5765813  0.02464184 0.04664808 0.3369093  0.01521955]
question 1622	0	0	1	[9.9737608e-01 8.1980397e-04 4.2422043e-04 1.1100571e-03 2.6985040e-04]
question 1623	4	4	1	[1.8329150e-03 3.2785693e-03 1.4551893e-03 6.7092699e-04 9.9276239e-01]
question 1624	4	4	1	[0.37091863 0.07715482 0.08100477 0.04326829 0.42765352]
question 1625	0	2	0	[0.25375563 0.00380788 0.6802102  0.04671442 0.01551196]
question 1626	4	2	0	[0.01093737 0.02584221 0.38974196 0.20188078 0.3715976 ]
question 1627	3	1	0	[0.08321312 0.6749177  0.06027552 0.05693109 0.12466253]
question 1628	2	2	1	[0.0640312  0.13676055 0.4783068  0.24983875 0.07106264]
question 1629	2	2	1	[0.02169032 0.09476899 0.76537335 0.1066286  0.01153871]
question 1630	2	2	1	[0.00603328 0.07625359 0.8750235  0.00722563 0.03546403]
question 1631	2	2	1	[5.9871618e-05 5.0580173e-05 9.9971455e-01 5.4701104e-05 1.2026172e-04]
question 1632	2	2	1	[0.33736244 0.02300593 0.536661   0.05196313 0.0510075 ]
question 1633	1	1	1	[8.2490824e-06 9.9941599e-01 1.7502980e-04 1.5736212e-05 3.8502243e-04]
question 1634	1	1	1	[0.00203476 0.85482776 0.04101602 0.07079555 0.03132587]
question 1635	3	3	1	[0.00824735 0.00678024 0.00761167 0.97493696 0.00242384]
question 1636	3	3	1	[0.17290704 0.00649157 0.00859271 0.4974569  0.31455177]
question 1637	0	0	1	[9.9556124e-01 6.9223647e-04 9.1873796e-04 2.0195954e-03 8.0824044e-04]
question 1638	4	3	0	[0.07195705 0.26205507 0.1064091  0.46176955 0.09780929]
question 1639	3	3	1	[0.00965613 0.01289585 0.00709849 0.9574538  0.01289586]
question 1640	3	2	0	[0.13404125 0.02883937 0.4290445  0.39195666 0.0161182 ]
question 1641	1	2	0	[0.16875404 0.19661017 0.28836855 0.16022566 0.18604155]
question 1642	4	4	1	[0.1242883  0.00727836 0.24563156 0.0326857  0.5901161 ]
question 1643	3	4	0	[0.06013071 0.13164566 0.02461346 0.21243043 0.57117975]
question 1644	4	0	0	[0.6590574  0.06909754 0.08952098 0.03317723 0.1491469 ]
question 1645	4	3	0	[0.1315826  0.05140302 0.01036919 0.6032511  0.20339417]
question 1646	0	0	1	[0.977683   0.00147347 0.00298899 0.00737602 0.01047855]
question 1647	0	3	0	[0.29722145 0.00904759 0.32404262 0.3252948  0.04439358]
question 1648	0	0	1	[0.9235819  0.00292673 0.02128334 0.0276072  0.02460078]
question 1649	1	3	0	[0.03811825 0.17977737 0.16796808 0.5624582  0.05167812]
question 1650	0	0	1	[0.41991243 0.01393049 0.277883   0.2745919  0.01368219]
question 1651	0	2	0	[0.24297899 0.07354743 0.2666867  0.20423026 0.2125566 ]
question 1652	4	2	0	[0.11031027 0.17188294 0.4814717  0.08924508 0.14709002]
question 1653	0	3	0	[0.16194575 0.03008497 0.37341708 0.40363783 0.0309144 ]
question 1654	2	2	1	[0.04600702 0.03488234 0.8756194  0.00306019 0.04043109]
question 1655	2	3	0	[0.16962521 0.0936832  0.02475475 0.6734305  0.03850634]
question 1656	3	3	1	[1.0971674e-02 6.8314053e-05 1.0197138e-03 9.8722047e-01 7.1974203e-04]
question 1657	0	0	1	[0.4206923  0.05620234 0.01669262 0.2684785  0.23793419]
question 1658	3	3	1	[0.00227824 0.00235784 0.00098667 0.5014135  0.49296373]
question 1659	2	2	1	[0.1982557  0.13826513 0.2364084  0.19678675 0.230284  ]
question 1660	4	4	1	[0.03067966 0.15573536 0.07452606 0.09133179 0.64772713]
question 1661	3	3	1	[0.01448186 0.02646762 0.0027231  0.94776046 0.00856698]
question 1662	3	3	1	[0.03849042 0.03279626 0.01646136 0.8874132  0.02483878]
question 1663	0	0	1	[9.9418491e-01 1.6491278e-03 3.8919179e-03 1.5003441e-04 1.2390885e-04]
question 1664	3	3	1	[0.03792245 0.13853064 0.10052331 0.69165003 0.03137362]
question 1665	0	0	1	[9.7049731e-01 5.4739984e-03 1.3704294e-04 2.3626158e-02 2.6556893e-04]
question 1666	2	2	1	[0.04656179 0.04377421 0.8952402  0.0041729  0.01025094]
question 1667	0	2	0	[0.18368854 0.06276279 0.66971755 0.05991573 0.02391547]
question 1668	2	4	0	[0.24090156 0.1592677  0.18808654 0.13684152 0.27490267]
question 1669	3	2	0	[0.1310929  0.2615182  0.42704752 0.12305266 0.05728871]
question 1670	1	4	0	[0.08602159 0.15924256 0.00686095 0.00111002 0.74676484]
question 1671	4	2	0	[2.4193812e-04 1.6194807e-03 6.1830550e-01 6.2088534e-04 3.7921217e-01]
question 1672	0	0	1	[0.943344   0.01568233 0.02456313 0.00811141 0.00829914]
question 1673	0	0	1	[0.9956546  0.00119612 0.00101883 0.00109576 0.00103461]
question 1674	4	3	0	[0.29667065 0.12601118 0.00905147 0.4636496  0.10461713]
question 1675	0	0	1	[0.60124326 0.0449185  0.22430468 0.10166572 0.02786785]
question 1676	1	3	0	[0.078697   0.16220963 0.20808108 0.45235085 0.09866139]
question 1677	0	0	1	[0.4465441  0.0708079  0.2362339  0.20357575 0.04283825]
question 1678	0	3	0	[0.31082883 0.17212695 0.08125372 0.40408796 0.03170262]
question 1679	2	2	1	[0.2967842  0.02206865 0.43944833 0.2154025  0.02629637]
question 1680	3	4	0	[0.02551741 0.2051475  0.288844   0.1527345  0.3277566 ]
question 1681	1	1	1	[0.24400689 0.41222447 0.18649575 0.02938958 0.12788336]
question 1682	2	2	1	[4.1620983e-03 7.1849587e-04 9.8982328e-01 2.6481249e-03 2.6481249e-03]
question 1683	4	0	0	[0.31199482 0.12353908 0.16179417 0.21083845 0.19183353]
question 1684	1	0	0	[0.60572785 0.18090113 0.04810732 0.06557057 0.09969312]
question 1685	1	1	1	[5.276681e-04 9.969279e-01 6.567095e-05 2.447149e-03 3.157671e-05]
question 1686	3	3	1	[0.43051028 0.04383354 0.02268549 0.45179716 0.05117346]
question 1687	1	1	1	[0.06160243 0.3723887  0.02917521 0.37073097 0.16610274]
question 1688	1	1	1	[0.02786266 0.7198598  0.07635577 0.01480316 0.16111863]
question 1689	0	4	0	[0.07275398 0.01353715 0.24463393 0.1084584  0.5606165 ]
question 1690	0	3	0	[0.04857631 0.2877141  0.028252   0.49851567 0.13694194]
question 1691	2	4	0	[0.12532017 0.0853944  0.07854856 0.02873052 0.6820063 ]
question 1692	1	1	1	[0.07831558 0.82142425 0.07941294 0.01568612 0.00516109]
question 1693	3	3	1	[1.1283190e-03 3.0060593e-05 2.0850256e-04 9.9847621e-01 1.5688964e-04]
question 1694	3	3	1	[5.9498136e-04 9.3923165e-03 1.1393341e-03 7.5590372e-01 2.3296961e-01]
question 1695	2	2	1	[1.2518004e-04 7.5392461e-05 9.9967611e-01 9.0166977e-05 3.3116816e-05]
question 1696	0	4	0	[0.33079126 0.05605455 0.06631102 0.05762115 0.489222  ]
question 1697	1	1	1	[5.1617920e-03 9.9425250e-01 2.5091250e-04 1.5237884e-04 1.8229030e-04]
question 1698	0	0	1	[0.4460147  0.07244579 0.00199687 0.05592904 0.4236136 ]
question 1699	1	1	1	[0.02263744 0.79368216 0.01725313 0.08841931 0.07800798]
question 1700	2	2	1	[6.5127492e-02 1.2855370e-03 9.2908531e-01 7.9990627e-04 3.7017977e-03]
question 1701	2	2	1	[0.01176465 0.02932005 0.9081103  0.02425617 0.02654879]
question 1702	2	2	1	[0.05955233 0.3030739  0.5559797  0.05532511 0.02606894]
question 1703	4	0	0	[0.30992234 0.2169498  0.15160465 0.10243046 0.21909277]
question 1704	2	2	1	[0.04930768 0.06268175 0.78295493 0.08784012 0.01721552]
question 1705	2	0	0	[0.6999953  0.00837074 0.24886453 0.03479854 0.00797099]
question 1706	0	3	0	[0.0975847  0.08012128 0.16751342 0.37622482 0.27855578]
question 1707	4	4	1	[0.34609807 0.04778544 0.00584165 0.02508564 0.5751892 ]
question 1708	4	4	1	[0.00503606 0.01486865 0.00777015 0.01307964 0.95924556]
question 1709	4	4	1	[0.00833303 0.21842527 0.00247474 0.22153968 0.5492273 ]
question 1710	1	1	1	[0.00461138 0.9558739  0.00511539 0.03173734 0.00266194]
question 1711	1	1	1	[0.29097602 0.42798352 0.08713559 0.03445318 0.15945174]
question 1712	0	0	1	[0.862805   0.03402016 0.03170072 0.03777999 0.03369419]
question 1713	2	2	1	[0.1447679  0.01928347 0.6581187  0.08228951 0.09554052]
question 1714	4	3	0	[0.04032886 0.00649585 0.00261328 0.83003604 0.12052596]
question 1715	3	3	1	[3.5739832e-03 5.7098716e-03 5.2227109e-04 9.8966509e-01 5.2876672e-04]
question 1716	1	1	1	[1.0613403e-01 8.3642495e-01 6.3440977e-03 5.0586306e-02 5.1065569e-04]
question 1717	4	4	1	[0.21539903 0.06164212 0.16538207 0.0554268  0.50215   ]
question 1718	3	3	1	[0.02428672 0.01324946 0.04110205 0.9185498  0.00281203]
question 1719	1	0	0	[0.69815224 0.06861623 0.10878719 0.04994037 0.07450398]
question 1720	4	4	1	[0.15503989 0.27767143 0.10393649 0.1390474  0.32430476]
question 1721	0	4	0	[0.26599932 0.01435251 0.01028963 0.11828687 0.5910717 ]
question 1722	2	0	0	[0.6368335  0.23128252 0.07931598 0.03061278 0.02195527]
question 1723	1	1	1	[0.01001881 0.96078676 0.00544573 0.00158368 0.02216499]
question 1724	2	1	0	[0.19238427 0.24899992 0.2203636  0.2120018  0.12625048]
question 1725	3	3	1	[0.00866304 0.14141263 0.01075466 0.79953724 0.0396325 ]
question 1726	4	1	0	[0.04737693 0.50455153 0.02354539 0.29509065 0.12943551]
question 1727	1	4	0	[0.10040016 0.24102727 0.15261258 0.18180986 0.32415015]
question 1728	1	1	1	[0.02815812 0.8812161  0.02354952 0.03086721 0.03620906]
question 1729	3	3	1	[0.02798427 0.07131945 0.02799129 0.67494446 0.19776061]
question 1730	3	3	1	[3.1465708e-04 1.4644010e-04 2.8811456e-04 9.9916077e-01 9.0030728e-05]
question 1731	3	3	1	[0.01466006 0.00654647 0.10088029 0.87674713 0.00116613]
question 1732	0	2	0	[0.18418549 0.12005124 0.40471634 0.21486479 0.07618217]
question 1733	0	0	1	[0.78897667 0.01989486 0.01893408 0.02549163 0.14670278]
question 1734	2	2	1	[0.05670938 0.2619351  0.29715547 0.16830057 0.21589942]
question 1735	2	2	1	[1.7255252e-03 1.6621165e-03 9.9605286e-01 3.1529064e-04 2.4426356e-04]
question 1736	0	0	1	[0.9486455  0.00170713 0.03047189 0.00235151 0.01682404]
question 1737	3	3	1	[0.17902231 0.08138347 0.0370496  0.6486234  0.0539213 ]
question 1738	4	2	0	[0.03189009 0.04355047 0.84113854 0.05154891 0.03187196]
question 1739	1	1	1	[0.00750485 0.98474586 0.00145954 0.00284317 0.00344663]
question 1740	3	3	1	[3.5103355e-03 4.2127457e-04 6.3877588e-04 9.9535370e-01 7.5925847e-05]
question 1741	0	1	0	[1.0340568e-02 9.7643036e-01 3.2070675e-03 5.3558844e-05 9.9684214e-03]
question 1742	0	3	0	[0.4128123  0.06404341 0.02179499 0.41281247 0.08853685]
question 1743	4	0	0	[0.36192086 0.30679274 0.08002411 0.08392413 0.16733813]
question 1744	1	1	1	[3.0590131e-04 9.9409419e-01 2.6364584e-04 4.4464873e-04 4.8916652e-03]
question 1745	1	1	1	[0.10733297 0.686685   0.01671972 0.01689657 0.17236565]
question 1746	4	4	1	[0.17078839 0.03145165 0.0026029  0.02403796 0.77111906]
question 1747	3	3	1	[0.04515275 0.01128812 0.00660507 0.92905545 0.00789867]
question 1748	3	3	1	[0.00627186 0.02215753 0.08694968 0.5661631  0.31845778]
question 1749	2	2	1	[5.2029607e-03 1.0037017e-01 8.9407140e-01 1.5189618e-04 2.0352723e-04]
question 1750	0	0	1	[0.39926907 0.03673742 0.39926907 0.05875295 0.10597155]
question 1751	1	1	1	[8.5824672e-03 9.8867202e-01 4.7717514e-04 1.1440845e-03 1.1242341e-03]
question 1752	2	2	1	[6.5145828e-03 6.6890661e-03 9.8509502e-01 4.3540759e-04 1.2659108e-03]
question 1753	3	4	0	[0.01624273 0.00321473 0.00758011 0.04321406 0.92974836]
question 1754	1	1	1	[4.7528958e-03 9.9121571e-01 7.6800265e-04 1.0173796e-03 2.2459328e-03]
question 1755	2	2	1	[0.05208657 0.04054953 0.8744634  0.00635145 0.02654912]
question 1756	4	4	1	[0.08465632 0.00220486 0.03494409 0.00467034 0.87352437]
question 1757	2	2	1	[0.13582152 0.08648087 0.60666066 0.05919474 0.11184214]
question 1758	1	4	0	[0.27181354 0.22004277 0.09391686 0.11312085 0.30110598]
question 1759	4	4	1	[0.00387478 0.00521345 0.00503558 0.00553513 0.9803411 ]
question 1760	1	1	1	[0.01615238 0.89217865 0.06204211 0.008416   0.02121089]
question 1761	0	0	1	[0.92950994 0.01686394 0.01218902 0.0249358  0.01650123]
question 1762	0	0	1	[0.5339348  0.02192604 0.01789522 0.37470144 0.05154255]
question 1763	3	2	0	[0.00633978 0.00184373 0.93651235 0.05199453 0.00330959]
question 1764	4	4	1	[0.36037838 0.24036922 0.00716855 0.01696461 0.3751192 ]
question 1765	3	3	1	[0.16927257 0.11816224 0.26242897 0.42161262 0.02852366]
question 1766	4	4	1	[0.00634992 0.02731864 0.02864495 0.01522876 0.9224577 ]
question 1767	0	0	1	[9.9274522e-01 7.7336497e-04 5.1033322e-04 4.7807554e-03 1.1902993e-03]
question 1768	0	0	1	[0.7003844  0.0030458  0.00086783 0.24495623 0.05074573]
question 1769	1	1	1	[0.01682165 0.76143277 0.1330874  0.07755286 0.01110533]
question 1770	0	4	0	[0.40522775 0.00346326 0.00375174 0.01330703 0.5742502 ]
question 1771	3	3	1	[0.11742955 0.06080697 0.01783946 0.75843734 0.04548666]
question 1772	3	2	0	[0.01843589 0.01179278 0.47532457 0.20992558 0.28452113]
question 1773	0	3	0	[0.19794485 0.06709348 0.05526325 0.46701357 0.21268487]
question 1774	2	4	0	[0.00817857 0.01526765 0.01920359 0.2451466  0.7122036 ]
question 1775	4	1	0	[0.1809194  0.40912846 0.15896602 0.14073397 0.11025214]
question 1776	1	1	1	[2.4809779e-04 9.9925321e-01 1.8722315e-04 2.0612663e-04 1.0526653e-04]
question 1777	2	0	0	[0.52172095 0.18836886 0.08683527 0.131695   0.07137997]
question 1778	2	2	1	[0.00154238 0.00843053 0.9854935  0.00183778 0.00269592]
question 1779	1	1	1	[0.01389235 0.94134575 0.03632549 0.00450766 0.00392873]
question 1780	0	0	1	[0.49099037 0.22594395 0.06541998 0.05709323 0.16055246]
question 1781	1	4	0	[0.39584437 0.0946366  0.03522722 0.01817938 0.45611253]
question 1782	3	4	0	[0.2783446  0.04087821 0.02267613 0.23740894 0.42069215]
question 1783	1	1	1	[0.01391868 0.9407938  0.02979789 0.00470189 0.01078773]
question 1784	1	1	1	[2.3619067e-02 7.5290054e-01 1.1402345e-04 1.5794778e-01 6.5418556e-02]
question 1785	0	0	1	[9.9796426e-01 1.7936734e-04 7.3426694e-05 1.5363853e-03 2.4653770e-04]
question 1786	3	0	0	[0.22415906 0.1881228  0.1994601  0.18639117 0.20186682]
question 1787	3	3	1	[0.00100337 0.00708201 0.00213902 0.98798054 0.00179498]
question 1788	1	1	1	[0.01511593 0.6908462  0.006287   0.2617164  0.02603449]
question 1789	0	2	0	[0.12435143 0.12288283 0.564609   0.00262103 0.1855357 ]
question 1790	2	2	1	[0.15475181 0.05222874 0.64647084 0.05379638 0.09275229]
question 1791	1	2	0	[0.09286289 0.25284913 0.39199445 0.16588013 0.09641347]
question 1792	1	1	1	[2.8161475e-02 9.2160398e-01 4.6685975e-04 1.0513129e-02 3.9254583e-02]
question 1793	4	0	0	[0.32753402 0.19217063 0.2510353  0.2117303  0.01752976]
question 1794	4	4	1	[1.4455166e-03 1.5753330e-05 2.1801239e-05 1.9225181e-05 9.9849772e-01]
question 1795	3	3	1	[0.01556264 0.00404653 0.00871471 0.96975046 0.00192555]
question 1796	1	1	1	[4.3028126e-06 9.9998534e-01 3.1452414e-06 2.9358030e-06 4.2799434e-06]
question 1797	0	0	1	[9.996861e-01 7.898640e-05 6.852700e-05 9.866730e-05 6.770448e-05]
question 1798	1	2	0	[0.01146928 0.07595885 0.89635974 0.0137626  0.00244942]
question 1799	0	0	1	[9.9827075e-01 3.0287224e-04 4.8603574e-04 8.8757253e-04 5.2685344e-05]
question 1800	3	2	0	[0.0452258  0.00266436 0.41336167 0.34850857 0.19023956]
question 1801	1	1	1	[0.11683655 0.62319154 0.02067414 0.00555441 0.2337434 ]
question 1802	2	2	1	[0.2276899  0.2162361  0.31531388 0.11877902 0.12198106]
question 1803	0	0	1	[0.92475635 0.02093389 0.01703641 0.01728002 0.01999326]
question 1804	2	2	1	[0.02093375 0.03351231 0.862738   0.04214707 0.04066887]
question 1805	3	3	1	[0.16474381 0.1614893  0.1555126  0.33734253 0.1809117 ]
question 1806	4	1	0	[0.3245734  0.4049278  0.00112446 0.142833   0.12654139]
question 1807	0	0	1	[0.54816407 0.26518974 0.02817117 0.12643856 0.03203647]
question 1808	1	1	1	[0.01420237 0.34893942 0.22560282 0.15074492 0.26051053]
question 1809	4	4	1	[0.00505799 0.00917488 0.00424225 0.00560471 0.9759202 ]
question 1810	1	4	0	[2.1867198e-03 7.1120579e-03 2.5446157e-04 2.7455995e-03 9.8770112e-01]
question 1811	3	2	0	[0.0165695  0.091228   0.6321901  0.02958736 0.23042503]
question 1812	2	2	1	[0.02042014 0.01568056 0.9060599  0.04010063 0.01773886]
question 1813	2	2	1	[0.16206644 0.16707571 0.47033605 0.15786138 0.04266039]
question 1814	0	0	1	[0.89506793 0.03726957 0.02224368 0.0242009  0.02121792]
question 1815	3	3	1	[0.09204703 0.0487427  0.08050007 0.68067765 0.09803261]
question 1816	2	2	1	[5.1917568e-02 5.2757584e-04 9.4556409e-01 4.8120145e-04 1.5095192e-03]
